split,segment_column,segment_value,threshold,row_count,positive_count,prevalence,pr_auc,roc_auc,precision,recall,f1,predicted_positive_rate,predicted_negative_rate,positive_prediction_count,negative_prediction_count,specificity,negative_predictive_value,true_positive_count,true_negative_count,false_positive_count,false_negative_count
validation,vip_level,V2,0.9,65958,35107,0.532262955213924,0.6999735082245088,0.6831749109110727,0.9154929577464789,0.001851482610305637,0.003695491500369549,0.0010764425846750963,0.9989235574153249,71,65887,0.9998055168390003,0.4681500144186258,65,30845,6,35042
validation,vip_level,V2,0.95,65958,35107,0.532262955213924,0.6999735082245088,0.6831749109110727,0.0,0.0,0.0,0.0,1.0,0,65958,1.0,0.467737044786076,0,30851,0,35107
validation,vip_level,V3,0.05,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.5655927166375773,1.0,0.7225285486155051,1.0,0.0,233189,0,0.0,0.0,131890,0,101299,0
validation,vip_level,V3,0.1,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.5655927166375773,1.0,0.7225285486155051,1.0,0.0,233189,0,0.0,0.0,131890,0,101299,0
validation,vip_level,V3,0.15,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.5655938417994296,0.9999848358480552,0.7225255084571663,0.999982846532212,1.7153467787967003e-05,233185,4,1.9743531525483963e-05,0.5,131888,2,101297,2
validation,vip_level,V3,0.2,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.5657407606014457,0.9999014330123588,0.7226235975835286,0.9996397771764535,0.0003602228235465299,233105,84,0.0007008953691546807,0.8452380952380952,131877,71,101228,13
validation,vip_level,V3,0.25,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.5726083362129676,0.992554401395102,0.7262438732118932,0.9803935863183941,0.019606413681605872,228617,4572,0.03543963908824371,0.7852143482064742,130908,3590,97709,982
validation,vip_level,V3,0.3,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.5876089995952758,0.9687239366138448,0.7315027395926967,0.9324282020163901,0.0675717979836099,217432,15757,0.11482837935221472,0.7382115885003491,127765,11632,89667,4125
validation,vip_level,V3,0.35,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.6158177328291988,0.9113579498066571,0.7349912558549083,0.8370291909138081,0.16297080908619188,195186,38003,0.259745900749267,0.6923663921269374,120199,26312,74987,11691
validation,vip_level,V3,0.4,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.6433387997568779,0.8506861778755023,0.732624196834352,0.7478826188199272,0.25211738118007276,174398,58791,0.385966297791686,0.6650337636713103,112197,39098,62201,19693
validation,vip_level,V3,0.45,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.6745325723282818,0.7795814694063234,0.7232625211029825,0.6536757737286064,0.3463242262713936,152430,80759,0.5102518287446075,0.6400277368466673,102819,51688,49611,29071
validation,vip_level,V3,0.5,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.7023372162485065,0.7131473197361438,0.7077009894285392,0.5742981015399525,0.42570189846004747,133920,99269,0.6064818013998163,0.6188840423495754,94057,61436,39863,37833
validation,vip_level,V3,0.55,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.7300474360306084,0.6394571233603761,0.6817560849426467,0.49540930318325477,0.5045906968167453,115524,117665,0.6921391129231286,0.5958696298814431,84338,70113,31186,47552
validation,vip_level,V3,0.6,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.7544874858892087,0.5624990522405034,0.6444993679930848,0.4216708335298835,0.5783291664701165,98329,134860,0.7616857027216458,0.572134064956251,74188,77158,24141,57702
validation,vip_level,V3,0.65,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.7853468982255813,0.4735006444764577,0.5907979319707297,0.34100665125713475,0.6589933487428652,79519,153670,0.8314988301957571,0.5481226003774322,62450,84230,17069,69440
validation,vip_level,V3,0.7,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.8120350285209288,0.3831753734172416,0.5206645202833226,0.266886516945482,0.7331134830545181,62235,170954,0.8845200841074443,0.5241234484130234,50537,89601,11698,81353
validation,vip_level,V3,0.75,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.8399824542164711,0.2903859276669952,0.43157449925345803,0.19552809094768622,0.8044719090523138,45595,187594,0.9279755969950345,0.5010981161444396,38299,94003,7296,93591
validation,vip_level,V3,0.8,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.8683875293328863,0.19640609598908182,0.3203561711600297,0.1279219860285005,0.8720780139714995,29830,203359,0.961243447615475,0.47882316494475285,25904,97373,3926,105986
validation,vip_level,V3,0.85,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.9003617231173956,0.10379862006217302,0.18613821000033992,0.06520461942887529,0.9347953805711247,15205,217984,0.9850442748694459,0.45775836758661187,13690,99784,1515,118200
validation,vip_level,V3,0.9,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.9281697341513292,0.027530517855788916,0.05347491200424147,0.01677609149659718,0.9832239085034028,3912,229277,0.9972260338206695,0.44059369234593965,3631,101018,281,128259
validation,vip_level,V3,0.95,233189,131890,0.5655927166375773,0.7685938964426202,0.7209027334814608,0.9534883720930233,0.000932595344605353,0.001863368151553943,0.0005531993361607966,0.9994468006638392,129,233060,0.9999407694054235,0.43462198575474126,123,101293,6,131767
validation,vip_level,V4,0.05,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.6033342620971487,1.0,0.7525994751811668,1.0,0.0,107670,0,0.0,0.0,64961,0,42709,0
validation,vip_level,V4,0.1,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.6033342620971487,1.0,0.7525994751811668,1.0,0.0,107670,0,0.0,0.0,64961,0,42709,0
validation,vip_level,V4,0.15,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.6033361815952744,0.9999846061483044,0.7525966089127551,0.9999814247236928,1.857527630722e-05,107668,2,2.3414268655318552e-05,0.5,64960,1,42708,1
validation,vip_level,V4,0.2,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.607229547989241,0.9973984390634381,0.7548787734035488,0.9910002786291446,0.008999721370855363,106701,969,0.01873141492425484,0.8255933952528379,64792,800,41909,169
validation,vip_level,V4,0.25,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.623290477398209,0.9836055479441511,0.7630512016718913,0.952112937679948,0.04788706232005202,102514,5156,0.09578777306890819,0.79344453064391,63896,4091,38618,1065
validation,vip_level,V4,0.3,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.6327926735076685,0.9711211342189929,0.7662735190156328,0.9259125104485929,0.07408748955140709,99693,7977,0.14285045306609848,0.7648238686222891,63085,6101,36608,1876
validation,vip_level,V4,0.35,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.648557484531301,0.9471529071288928,0.769918037915285,0.881108943995542,0.11889105600445804,94869,12801,0.2193448687630242,0.7318178267322866,61528,9368,33341,3433
validation,vip_level,V4,0.4,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.6718746415215546,0.901617893813211,0.7699740362178329,0.809640568403455,0.190359431596545,87174,20496,0.33025825938326814,0.6881830601092896,58570,14105,28604,6391
validation,vip_level,V4,0.45,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.6991851198014609,0.8413663582765044,0.7637146130844256,0.7260239621064364,0.2739760378935636,78171,29499,0.44941347257018427,0.6506661242753992,54656,19194,23515,10305
validation,vip_level,V4,0.5,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.7321864805956613,0.7705084589215068,0.750858822999955,0.6349122318194483,0.36508776818055166,68361,39309,0.571331569458428,0.6207484291129258,50053,24401,18308,14908
validation,vip_level,V4,0.55,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.7556338257835176,0.7133510875756223,0.7338839310459508,0.569573697408749,0.43042630259125103,61326,46344,0.6491137699313962,0.5982004142931123,46340,27723,14986,18621
validation,vip_level,V4,0.6,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.7846063743364002,0.6393066609196287,0.7045431411800631,0.49160397510912973,0.5083960248908703,52931,54739,0.7330539230607132,0.5719505288733809,41530,31308,11401,23431
validation,vip_level,V4,0.65,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.812819311514178,0.5608441988269885,0.6637214894702325,0.4162998049595988,0.5837001950404013,44823,62847,0.8035542859818774,0.5460722071061467,36433,34319,8390,28528
validation,vip_level,V4,0.7,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.8385809673741925,0.47559304813657427,0.6069565729890082,0.34217516485557725,0.6578248351444227,36842,70828,0.8607553443068205,0.5190320212345401,30895,36762,5947,34066
validation,vip_level,V4,0.75,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.8623696358351856,0.3882329397638583,0.5354223722480521,0.2716169778025448,0.7283830221974552,29245,78425,0.9057575686623428,0.49326107746254383,25220,38684,4025,39741
validation,vip_level,V4,0.8,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.8896324178632836,0.29469989686119363,0.4427382053654024,0.19986068542769575,0.8001393145723042,21519,86151,0.9443911119436185,0.4681779665935393,19144,40334,2375,45817
validation,vip_level,V4,0.85,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.9139272086879953,0.19173042286910608,0.3169654786293247,0.12657193275749976,0.8734280672425002,13628,94042,0.9725350628673113,0.4416749962782586,12455,41536,1173,52506
validation,vip_level,V4,0.9,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.9458661417322834,0.08876094887701852,0.1622922442546125,0.05661744218445249,0.9433825578155475,6096,101574,0.9922732913437449,0.41722291137495815,5766,42379,330,59195
validation,vip_level,V4,0.95,107670,64961,0.6033342620971487,0.8183624761321646,0.7493233332766813,0.9681603773584906,0.012638352242114499,0.024950994544819097,0.00787591715426767,0.9921240828457323,848,106822,0.9993678147463064,0.3995618880005991,821,42682,27,64140
validation,vip_level,V5,0.05,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.6443891229414017,1.0,0.7837428671247234,1.0,0.0,10444,0,0.0,0.0,6730,0,3714,0
validation,vip_level,V5,0.1,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.6443891229414017,1.0,0.7837428671247234,1.0,0.0,10444,0,0.0,0.0,6730,0,3714,0
validation,vip_level,V5,0.15,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.6443550703820741,0.999851411589896,0.7836720433238222,0.9999042512447338,9.574875526618953e-05,10443,1,0.0,0.0,6729,0,3714,1
validation,vip_level,V5,0.2,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.6442464309667529,0.9991084695393759,0.7833634298363139,0.9993297587131368,0.0006702412868632157,10437,7,0.00026925148088314486,0.14285714285714285,6724,1,3713,6
validation,vip_level,V5,0.25,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.6463661808705723,0.9950965824665676,0.7836873208121233,0.9920528533129069,0.007947146687093065,10361,83,0.013462574044157244,0.6024096385542169,6697,50,3664,33
validation,vip_level,V5,0.3,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.6517559348636452,0.987221396731055,0.7851571732450957,0.9760628111834546,0.023937188816545385,10194,250,0.04415724286483576,0.656,6644,164,3550,86
validation,vip_level,V5,0.35,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.6688049663735127,0.9604754829123329,0.7885330893565111,0.9254117196476446,0.07458828035235543,9665,779,0.1381260096930533,0.6585365853658537,6464,513,3201,266
validation,vip_level,V5,0.4,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.6946513202437373,0.9147102526002971,0.7896357106208312,0.8485254691689008,0.15147453083109919,8862,1582,0.27140549273021003,0.6371681415929203,6156,1008,2706,574
validation,vip_level,V5,0.45,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.7170647623737996,0.8653789004457653,0.7842714785887422,0.7776713902719264,0.22232860972807356,8122,2322,0.38126009693053314,0.6098191214470284,5824,1416,2298,906
validation,vip_level,V5,0.5,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.7398607128226137,0.8050520059435364,0.7710809079911762,0.7011681348142474,0.29883186518575255,7323,3121,0.48707592891760904,0.5796219160525473,5418,1809,1905,1312
validation,vip_level,V5,0.55,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.7626630269942372,0.7472511144130758,0.7548784148904233,0.631367292225201,0.36863270777479895,6594,3850,0.5786214324178783,0.5581818181818182,5029,2149,1565,1701
validation,vip_level,V5,0.6,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.7857628270472308,0.687221396731055,0.7331959416613824,0.5635771734967445,0.4364228265032555,5886,4558,0.6604738826063543,0.5381746379991225,4625,2453,1261,2105
validation,vip_level,V5,0.65,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.8094864758918071,0.6136701337295691,0.698106828938472,0.4885101493680582,0.5114898506319419,5102,5342,0.7382875605815832,0.5132909022837888,4130,2742,972,2600
validation,vip_level,V5,0.7,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.8345776948203453,0.5315007429420505,0.6494190268700073,0.4103791650708541,0.5896208349291459,4286,6158,0.8091007000538503,0.48798311139980516,3577,3005,709,3153
validation,vip_level,V5,0.75,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.8552178899082569,0.44323922734026744,0.5838715991387747,0.3339716583684412,0.6660283416315588,3488,6956,0.8640280021540119,0.461328349626222,2983,3209,505,3747
validation,vip_level,V5,0.8,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.8747152619589977,0.3423476968796434,0.49209739427595045,0.2522022213711222,0.7477977786288779,2634,7810,0.9111470113085622,0.43329065300896286,2304,3384,330,4426
validation,vip_level,V5,0.85,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.9118705035971223,0.22600297176820208,0.3622291021671827,0.15970892378399082,0.8402910762160092,1668,8776,0.9604200323101777,0.40644940747493163,1521,3567,147,5209
validation,vip_level,V5,0.9,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.9486111111111111,0.10148588410104012,0.18335570469798657,0.0689391037916507,0.9310608962083493,720,9724,0.9900376952073237,0.3781365693130399,683,3677,37,6047
validation,vip_level,V5,0.95,10444,6730,0.6443891229414017,0.8321066812722703,0.733611926600366,0.9834710743801653,0.017682020802377414,0.034739454094292806,0.011585599387207966,0.9884144006127921,121,10323,0.9994614970382337,0.35958539184345634,119,3712,2,6611
validation,vip_level,V6,0.05,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.6884838442419221,1.0,0.8155053974484789,1.0,0.0,1207,0,0.0,0.0,831,0,376,0
validation,vip_level,V6,0.1,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.6884838442419221,1.0,0.8155053974484789,1.0,0.0,1207,0,0.0,0.0,831,0,376,0
validation,vip_level,V6,0.15,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.6884838442419221,1.0,0.8155053974484789,1.0,0.0,1207,0,0.0,0.0,831,0,376,0
validation,vip_level,V6,0.2,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.6896265560165975,1.0,0.8163064833005894,0.9983429991714996,0.001657000828500399,1205,2,0.005319148936170213,1.0,831,2,374,0
validation,vip_level,V6,0.25,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.712784588441331,0.9795427196149218,0.8251393816523062,0.9461474730737366,0.05385252692626341,1142,65,0.1276595744680851,0.7384615384615385,814,48,328,17
validation,vip_level,V6,0.3,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.7445185891325071,0.9398315282791817,0.8308510638297872,0.8690969345484673,0.13090306545153274,1049,158,0.2872340425531915,0.6835443037974683,781,108,268,50
validation,vip_level,V6,0.35,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.7562688064192578,0.9073405535499398,0.824945295404814,0.8260149130074566,0.17398508699254345,997,210,0.3537234042553192,0.6333333333333333,754,133,243,77
validation,vip_level,V6,0.4,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.7728706624605678,0.8844765342960289,0.8249158249158249,0.7879038939519469,0.21209610604805307,951,256,0.425531914893617,0.625,735,160,216,96
validation,vip_level,V6,0.45,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.7871396895787139,0.8543922984356197,0.8193883439122909,0.7473073736536868,0.2526926263463132,902,305,0.48936170212765956,0.6032786885245902,710,184,192,121
validation,vip_level,V6,0.5,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.8029020556227328,0.7990373044524669,0.8009650180940893,0.6851698425849213,0.3148301574150787,827,380,0.5664893617021277,0.5605263157894737,664,213,163,167
validation,vip_level,V6,0.55,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.8144329896907216,0.7605294825511432,0.7865588052271313,0.6429163214581607,0.3570836785418393,776,431,0.6170212765957447,0.5382830626450116,632,232,144,199
validation,vip_level,V6,0.6,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.8272980501392758,0.7148014440433214,0.7669464170432537,0.5948632974316487,0.4051367025683513,718,489,0.6702127659574468,0.5153374233128835,594,252,124,237
validation,vip_level,V6,0.65,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.8395061728395061,0.6546329723225031,0.735632183908046,0.5368682684341343,0.46313173156586573,648,559,0.723404255319149,0.4865831842576029,544,272,104,287
validation,vip_level,V6,0.7,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.8513274336283185,0.5788206979542719,0.6891117478510028,0.46810273405136704,0.531897265948633,565,642,0.776595744680851,0.45482866043613707,481,292,84,350
validation,vip_level,V6,0.75,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.875268817204301,0.4897713598074609,0.6280864197530864,0.3852526926263463,0.6147473073736537,465,742,0.8457446808510638,0.42857142857142855,407,318,58,424
validation,vip_level,V6,0.8,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.9008746355685131,0.37184115523465705,0.5264054514480409,0.28417564208782103,0.715824357912179,343,864,0.9095744680851063,0.3958333333333333,309,342,34,522
validation,vip_level,V6,0.85,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.9230769230769231,0.259927797833935,0.4056338028169014,0.19386909693454846,0.8061309030654515,234,973,0.9521276595744681,0.36793422404933196,216,358,18,615
validation,vip_level,V6,0.9,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,0.9285714285714286,0.12515042117930206,0.2205726405090138,0.0927920463960232,0.9072079536039768,112,1095,0.9787234042553191,0.3360730593607306,104,368,8,727
validation,vip_level,V6,0.95,1207,831,0.6884838442419221,0.8664453150813718,0.7591356863046317,1.0,0.02045728038507822,0.04009433962264151,0.014084507042253521,0.9859154929577465,17,1190,1.0,0.31596638655462184,17,376,0,814
